#,$id,Air pollution indicator,Geopolitical entity (declaring),"Period of time (a=annual, q=quarterly, m=monthly, d=daily, c=cumulated from January)",Greenhouse gas emissions
prop,,http://epp.eurostat.ec.europa.eu/def/tsdcc100#airpol,http://epp.eurostat.ec.europa.eu/def/tsdcc100#geo,http://epp.eurostat.ec.europa.eu/def/tsdcc100#time,http://epp.eurostat.ec.europa.eu/def/tsdcc100#tsdcc100
type,,url,url,time,
see,,airpol.csv,geo.csv,,
meta,,source,url,http://epp.eurostat.ec.europa.eu/cache/ITY_FIXDST/tsdcc100.xml,dc:source
meta,#col=5,footnote,en,: = not available,rdfs:comment
meta,#col=5,footnote,fr,: = non disponible,rdfs:comment
meta,#col=5,footnote,de,: = nicht verfügbar,rdfs:comment
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1994,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1995,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1996,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1997,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1998,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,1999,115
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2000,114
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2001,113
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2002,114
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2003,114
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2004,115
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2005,113
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2006,129
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2007,136
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2008,147
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2009,140
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#IS,2010,135
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1990,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1991,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1992,93
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1993,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1994,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1995,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1996,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1997,106
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1998,107
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,1999,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2000,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2001,110
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2002,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2003,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2004,111
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2005,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2006,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2007,112
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2008,108
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2009,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#NO,2010,109
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1990,101
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1991,104
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1992,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1993,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1994,96
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1995,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1996,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1997,97
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1998,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,1999,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2000,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2001,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2002,98
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2003,100
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2004,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2005,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2006,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2007,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2008,102
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2009,99
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#CH,2010,103
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1990,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1991,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1992,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1993,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1994,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1995,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1996,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1997,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1998,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,1999,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2000,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2001,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2002,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2003,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2004,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2005,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2006,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2007,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2008,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2009,:
,,http://epp.eurostat.ec.europa.eu/def/airpol#5_2,http://epp.eurostat.ec.europa.eu/def/geo#TR,2010,:
